f0_,f1_
2020-03-23 00:00:00 UTC,2640000000000000000000000
2019-02-02 00:00:00 UTC,1220000000000000000000000
2019-04-06 00:00:00 UTC,1870000000000000000000000
2019-03-28 00:00:00 UTC,2330000000000000000000000
2019-02-25 00:00:00 UTC,3730000000000000000000000
2019-04-02 00:00:00 UTC,4120000000000000000000000
2020-08-24 00:00:00 UTC,2910000000000000000000000
2020-12-17 00:00:00 UTC,4880000000000000000000000
2020-12-19 00:00:00 UTC,3010000000000000000000000
2020-07-27 00:00:00 UTC,4930000000000000000000000
2020-02-09 00:00:00 UTC,1310000000000000000000000
2019-01-09 00:00:00 UTC,2200000000000000000000000
2019-07-10 00:00:00 UTC,2480000000000000000000000
2019-12-27 00:00:00 UTC,1260000000000000000000000
2019-01-24 00:00:00 UTC,2380000000000000000000000
2019-10-12 00:00:00 UTC,1220000000000000000000000
2020-01-27 00:00:00 UTC,1080000000000000000000000
2020-02-27 00:00:00 UTC,2690000000000000000000000
2020-04-19 00:00:00 UTC,1440000000000000000000000
2020-06-13 00:00:00 UTC,844000000000000000000000
2019-05-18 00:00:00 UTC,2280000000000000000000000
2019-11-15 00:00:00 UTC,1490000000000000000000000
2019-10-19 00:00:00 UTC,880000000000000000000000
2020-08-04 00:00:00 UTC,3380000000000000000000000
2021-01-12 00:00:00 UTC,3700000000000000000000000
2019-09-24 00:00:00 UTC,3330000000000000000000000
2019-07-07 00:00:00 UTC,1430000000000000000000000
2019-02-09 00:00:00 UTC,1160000000000000000000000
2019-02-21 00:00:00 UTC,2150000000000000000000000
2020-06-05 00:00:00 UTC,1900000000000000000000000
2020-05-05 00:00:00 UTC,1620000000000000000000000
2019-11-16 00:00:00 UTC,851000000000000000000000
2019-05-20 00:00:00 UTC,3160000000000000000000000
2020-04-12 00:00:00 UTC,1080000000000000000000000
2020-01-16 00:00:00 UTC,1690000000000000000000000
2020-07-12 00:00:00 UTC,1240000000000000000000000
2021-01-06 00:00:00 UTC,5660000000000000000000000
2020-08-30 00:00:00 UTC,3540000000000000000000000
2020-03-16 00:00:00 UTC,6270000000000000000000000
2020-01-03 00:00:00 UTC,1850000000000000000000000
2019-11-13 00:00:00 UTC,1300000000000000000000000
2020-05-06 00:00:00 UTC,2200000000000000000000000
2020-04-20 00:00:00 UTC,2550000000000000000000000
2019-08-28 00:00:00 UTC,1910000000000000000000000
2020-02-24 00:00:00 UTC,1710000000000000000000000
2019-06-17 00:00:00 UTC,2340000000000000000000000
2019-07-18 00:00:00 UTC,2400000000000000000000000
2020-07-09 00:00:00 UTC,2440000000000000000000000
2020-01-24 00:00:00 UTC,1500000000000000000000000
2019-09-03 00:00:00 UTC,2590000000000000000000000
2019-08-02 00:00:00 UTC,1920000000000000000000000
2020-03-30 00:00:00 UTC,1650000000000000000000000
2019-09-12 00:00:00 UTC,1550000000000000000000000
2020-10-23 00:00:00 UTC,2930000000000000000000000
2019-05-28 00:00:00 UTC,2560000000000000000000000
