f0_,f1_
2020-09-20 00:00:00 UTC,145551579790528374
2020-08-17 00:00:00 UTC,136643952826076520
2020-12-24 00:00:00 UTC,102479952896554870
2020-10-28 00:00:00 UTC,73555302789986344
2020-08-22 00:00:00 UTC,118433099591935780
2020-02-03 00:00:00 UTC,6099358566537318
2019-10-01 00:00:00 UTC,9534856086816487
2019-12-29 00:00:00 UTC,5395557986376119
2019-11-27 00:00:00 UTC,9756760522414538
2020-02-29 00:00:00 UTC,6189717136227678
2019-05-02 00:00:00 UTC,25266056731161843
2020-09-27 00:00:00 UTC,83145432690383408
2019-06-28 00:00:00 UTC,17900083855300958
2021-01-01 00:00:00 UTC,75653770004991332
2019-11-26 00:00:00 UTC,11089152736345748
2019-03-14 00:00:00 UTC,6306195427497143
2019-10-28 00:00:00 UTC,11575088573399692
2020-05-20 00:00:00 UTC,31215860896922434
2020-12-10 00:00:00 UTC,61423277624783567
2019-08-16 00:00:00 UTC,8708709934171854
2020-01-05 00:00:00 UTC,5101093820587632
2019-10-13 00:00:00 UTC,8619159723336218
2020-05-27 00:00:00 UTC,38375081470132079
2020-07-19 00:00:00 UTC,59107256308905191
2019-05-19 00:00:00 UTC,10542038317455941
2021-01-14 00:00:00 UTC,101198461385318466
2021-01-11 00:00:00 UTC,304780909482823904
2019-02-19 00:00:00 UTC,199320312202484656
2019-09-25 00:00:00 UTC,23383550177841163
2019-06-01 00:00:00 UTC,12903202945194063
2019-09-16 00:00:00 UTC,16725285050948807
2019-02-20 00:00:00 UTC,8522124278612773
2019-11-19 00:00:00 UTC,10486157735687093
2020-09-19 00:00:00 UTC,190000884354046938
2019-05-22 00:00:00 UTC,14321535405450304
2020-09-13 00:00:00 UTC,125596856411420156
2019-05-03 00:00:00 UTC,7363721374640247
2019-06-14 00:00:00 UTC,11958415219552494
2019-06-10 00:00:00 UTC,18056339427387607
2020-11-23 00:00:00 UTC,92931063063742092
2019-03-24 00:00:00 UTC,6016124384089686
2020-03-27 00:00:00 UTC,9388753906863056
2019-07-02 00:00:00 UTC,14058972812468542
2020-11-08 00:00:00 UTC,29751081317649676
2019-11-10 00:00:00 UTC,8440270123803234
